,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,96,0,0,0.0,30.47711512237477,166.59391720765373,14.317422585868712,19.76763766206883,44.77772483132427,46.56602756655821,55.595355706119946,119.90841415665012,100.23793609370526,85.00969660359522,82.32517986874484,89.48389116167914,30.42452299497097,34.003878641438064,10.738066939401506,16.10710040910226,17.986039525375872,16.20622196256353,17.00193932071909,59.05936816670823,41.16258993437236,80.71427141541503,{}
1,96,1,0,0.0333333333333333,30.74195710681475,173.6402191845993,12.636609160402712,19.9394157442491,43.47569267434922,47.074635904059065,57.76735616184112,121.00427742397152,101.10899012242888,85.74841930273294,79.43011472253147,90.2614940028767,27.078448200863026,36.10459760115066,12.636609160402712,14.441839040460309,18.142335762109173,18.409804769868227,18.052298800575272,57.76735616184106,37.9098274812082,85.15252313743807,{}
2,96,2,0,0.0666666666666666,34.2517458589968,178.66790414521205,10.950382507056208,18.35883410100729,48.73942653963619,50.694987625068606,57.635539190327385,120.73638079702545,102.62900259373392,85.51101025140042,77.40996717495193,90.01158973831616,26.10336102411179,36.90475179270959,13.501738460747449,13.501738460747449,16.202086152896925,18.0921056265888,17.102202050280084,59.40764922728874,36.004635895326544,83.29841953107096,{}
3,96,3,0,0.0999999999999999,30.923240658937896,177.6313068776725,12.774272972443567,18.15565314023413,45.48789282519781,49.07715413126214,56.00320526996597,117.64821069118445,99.50822474777064,84.00480790494896,75.87531036576036,90.32775043542892,27.09832513062861,34.324545165463064,12.645885060960154,12.64588506096004,16.359051377087372,16.65561421733391,17.162272582731532,61.42287029609173,34.32454516546301,81.6155088200717,{}
4,96,4,0,0.1333333333333332,32.6184534788088,175.29527619725064,10.955376474356402,18.10035660629962,45.1701743721782,48.92768021821313,57.633689533859865,119.0875939931679,101.00358045170914,84.64948150285682,77.4452703111242,91.8536926945892,27.01579196899684,34.220003160729334,10.806316787598805,14.40842238346488,18.1003566062996,16.604886340476167,17.110001580364667,64.83790072559236,36.02105595866243,81.54613369702204,{}
5,96,5,0,0.1666666666666665,32.294274670507576,176.13764081488415,12.66685667094178,18.268400490413374,46.884483931615314,48.66447417707729,57.35163282248145,120.35513701215496,102.24907650541104,85.98547438407343,77.0286541357325,91.359566533078,26.870460745023024,35.82728099336384,12.539548347677282,12.539548347677396,16.122276447013803,16.51556049511221,16.122276447013803,60.90637768871869,32.24455289402755,82.88810061901431,{}
6,96,6,0,0.1999999999999998,34.12926069217825,174.58879362008724,10.911223643924776,18.29318241520095,46.948084888639386,48.73048977266854,59.19520587167551,122.18885233931108,104.10189539792204,86.99901469018971,78.92694116223402,93.2772941008219,26.90691175985239,35.87588234647001,12.556558821264504,14.35035293858789,18.027407768999502,18.29318241520095,17.937941173235004,62.78279410632251,34.08208822914651,83.0005421366171,{}
7,96,7,0,0.2333333333333331,34.09910086884162,176.08395951188214,12.672831034050892,19.79559489530304,46.73509164727706,48.68742693061344,57.37868290193523,123.87003575819968,104.0870770428847,86.92213418178403,78.85719389687631,91.40265656228836,27.779238759126883,38.53249247233725,15.23377609371471,13.44156714151302,17.92208952201736,18.011477056686836,17.92208952201736,62.7273133270607,34.05197009183297,81.14571155102216,{}
8,96,8,0,0.2666666666666664,37.65580290687857,175.6716656852468,12.622253812178949,16.164371863158532,46.71939309106222,50.267640485735775,57.12180009247663,123.37567090278682,107.2371708222786,88.36028451804987,78.5424751271554,94.60798140316444,29.45342817268329,36.59365318424295,15.172978149564187,15.172978149564074,19.716590749156392,18.204073332692843,17.85056252889899,60.69191259825647,33.91606880490804,82.59623292515217,{}
9,96,9,0,0.2999999999999997,35.71302197204692,175.3568500185395,12.610706463288732,18.18741950928493,44.728026585024416,48.44875212374085,57.09740194453876,123.37886246602052,105.3579054543392,87.38773734629547,78.47062129055098,92.73800697974218,28.53477137838229,37.45188743412655,14.267385689191087,14.2673856891912,16.149584041246925,18.18741950928493,17.83423211148886,60.63638917906212,30.31819458953106,82.52067054676844,{}
