,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,0,87.02298546935747,173.4877517290486,20.09975124224178,35.12833614050059,48.16637831516918,56.142675390472796,39.45883931389772,181.46625030566977,146.34206503941374,102.5,87.0,74.0,41.5,100.5,62.5,25.5,20.223748416156685,20.396078054371138,20.5,60.0,90.0,67.60177512462228
1,1,90.0222194794152,173.83325343558406,21.095023109728988,37.21558813185679,47.16990566028302,54.147945482723536,38.47076812334269,186.52613757862463,149.33519344079613,104.0,94.0,77.0,47.5,100.5,61.5,29.5,21.213203435596427,19.235384061671343,20.0,59.0,88.0,66.75327707311455
2,2,95.02105029939419,174.82848738120455,20.09975124224178,34.23448553724738,50.15974481593781,58.137767414994535,39.45883931389772,188.52055590836773,154.3243337908834,106.5,94.0,77.0,46.5,102.5,65.5,30.5,21.213203435596427,20.396078054371138,20.5,59.0,89.0,66.61080993352356
3,3,92.02173656261873,178.12635964393365,20.09975124224178,37.21558813185679,51.35172830587107,60.207972893961475,38.63935817272331,187.6006396577581,150.4027925272666,104.0,91.0,71.0,43.0,106.0,67.0,28.0,21.213203435596427,20.396078054371138,20.5,58.0,92.0,65.92419889539804
4,4,80.02499609497022,176.2554963681984,21.095023109728988,39.20459156782532,51.24451190127583,61.29437168288782,36.87817782917155,176.72577627499618,137.5245432641025,97.0,87.0,66.0,40.5,99.5,58.5,23.5,21.213203435596427,19.4164878389476,19.5,60.0,92.0,65.76473218982953
5,5,56.00892785976178,178.90779748239035,21.095023109728988,40.19950248448356,50.24937810560445,58.309518948453004,38.63935817272331,155.63097378092831,115.43396380615195,87.0,76.0,58.0,29.0,88.0,47.0,13.0,23.194827009486403,21.37755832643195,21.5,58.0,92.0,71.02112361825881
6,6,39.0,178.01685313475238,18.110770276274835,38.2099463490856,46.2709412050371,52.3450093132096,42.579337712087536,137.6154061142865,99.40824915468535,79.5,70.0,51.0,18.5,76.5,37.5,5.5,25.079872407968907,23.345235059857504,23.5,59.0,92.0,68.8839603971781
7,7,26.019223662515376,168.4280261714184,16.1245154965971,35.12833614050059,42.1070065428546,48.093658625644196,49.16299421312742,126.25371281669304,91.13725912051558,78.0,69.0,57.0,14.0,63.0,26.0,2.0,24.08318915758459,22.360679774997898,23.5,59.0,93.0,68.06614430096654
8,8,15.033296378372908,163.24827717314508,16.1245154965971,35.12833614050059,40.01249804748511,45.0111097397076,52.08646657242167,118.20744477400736,83.09632964216891,75.5,66.0,57.0,9.5,56.5,19.5,3.5,24.08318915758459,23.53720459187964,24.5,58.0,92.0,71.84705978674423
9,9,13.0,170.57549648176317,19.1049731745428,36.124783736376884,41.10960958218893,47.095647357266465,52.23983154643591,120.41594578792295,84.29116205154607,77.5,67.0,53.0,8.0,60.0,22.0,7.0,25.079872407968907,24.186773244895647,24.5,59.0,92.0,71.84705978674423
10,10,26.0,176.63804799646084,21.095023109728988,41.10960958218893,44.181444068749045,50.08991914547278,47.38143096192854,135.44740676735012,94.33981132056604,81.0,71.0,56.0,16.5,71.5,28.5,0.5,24.186773244895647,23.345235059857504,23.5,58.0,91.0,73.68174807915459
11,11,37.0,185.6906028855526,22.090722034374522,40.19950248448356,48.16637831516918,55.226805085936306,43.41658669218482,142.50614021858848,102.3132444994293,83.5,70.0,54.0,19.0,80.0,39.0,2.0,25.079872407968907,23.53720459187964,23.5,59.0,92.0,69.87131027825369
12,12,40.049968789001575,188.76705220985997,22.02271554554524,37.12142238654117,50.24937810560445,57.21887800367987,41.593268686170845,140.60227594174995,103.4842983258813,83.0,70.0,53.0,20.5,78.5,40.5,3.5,25.079872407968907,22.20360331117452,23.0,59.0,93.0,70.03570517957252
13,13,42.01190307520001,190.7590102721232,23.194827009486403,37.21558813185679,51.15662224971465,58.309518948453004,39.45883931389772,141.69333082400175,104.47966309287182,83.0,69.0,52.0,21.5,80.5,42.5,3.5,25.179356624028344,24.331050121192877,24.5,60.0,93.0,70.8590149522275
14,14,44.04543109109048,191.75505208468434,22.090722034374522,35.22782990761707,52.23983154643591,59.30430001273095,38.47076812334269,139.70325694127536,104.47966309287182,82.0,68.0,51.0,21.5,79.5,43.5,4.5,25.079872407968907,23.194827009486403,23.5,60.0,93.0,69.87131027825369
15,15,47.01063709417264,191.049731745428,22.090722034374522,35.35533905932738,51.35172830587107,59.413803110051795,37.656340767525464,141.7956275771577,106.47065323364932,82.5,70.0,50.0,23.0,81.0,45.0,6.0,23.194827009486403,22.360679774997898,22.5,61.0,94.0,71.84705978674423
16,16,48.093658625644196,194.92819190666086,23.08679276123039,37.21558813185679,54.230987451824994,61.29437168288782,37.656340767525464,145.8800877433243,108.664621657649,84.0,71.0,52.0,24.5,83.5,45.5,7.5,23.194827009486403,22.360679774997898,22.5,61.0,94.0,71.84705978674423
17,17,55.036351623268054,194.03350226185168,22.090722034374522,36.22154055254967,54.230987451824994,62.289646009589745,38.47076812334269,151.64761785138597,115.43396380615195,87.5,75.0,55.0,27.0,86.0,48.0,10.0,13.341664064126334,12.649110640673518,12.5,61.0,94.0,71.7007670809734
18,18,58.077534382926416,196.23710148695125,22.02271554554524,36.22154055254967,53.33854141237835,61.40032573203501,36.345563690772494,152.55490814785344,116.3486140871476,87.0,74.0,52.0,27.0,89.0,52.0,10.0,9.848857801796104,9.219544457292887,8.5,62.0,95.0,68.06614430096654
19,19,55.036351623268054,197.2308292331602,21.095023109728988,37.33630940518894,53.23532661682466,62.289646009589745,37.48332962798263,150.74813431681335,113.44161493913951,85.5,74.0,52.0,26.0,87.0,49.0,10.0,8.602325267042627,7.280109889280518,6.5,59.0,92.0,72.00694410957877
20,20,57.0350769263968,196.3517252279694,22.090722034374522,36.345563690772494,54.3323108288245,62.39390995922599,36.49657518178932,151.74320413119,115.43396380615195,86.5,77.0,54.0,29.5,85.5,49.5,12.5,12.649110640673518,11.40175425099138,11.0,60.0,94.0,71.19691004531025
21,21,57.0087712549569,197.2308292331602,21.095023109728988,36.345563690772494,56.32051136131489,62.39390995922599,37.656340767525464,151.74320413119,115.43396380615195,86.5,76.0,54.0,28.0,86.0,50.0,12.0,14.317821063276353,13.341664064126334,13.5,59.0,93.0,72.18032973047436
22,22,57.0350769263968,196.3517252279694,21.095023109728988,35.35533905932738,55.326304774492215,62.39390995922599,36.6742416417845,149.85659811966906,114.5294721894762,85.5,74.0,51.0,26.5,86.5,51.5,11.5,17.26267650163207,16.278820596099706,16.5,60.0,94.0,73.348483283569
23,23,57.0350769263968,196.4713719603953,20.09975124224178,36.22154055254967,54.45181356024793,62.39390995922599,35.90264614203248,148.86235252742716,112.64102272262978,83.5,73.0,49.0,26.0,87.0,51.0,12.0,19.4164878389476,18.24828759089466,18.5,58.0,93.0,71.02112361825881
24,24,57.07889277132134,198.22462006521792,21.095023109728988,36.22154055254967,55.44366510251645,61.29437168288782,34.713109915419565,148.86235252742716,112.64102272262978,83.5,71.0,49.0,26.0,88.0,51.0,11.0,20.396078054371138,19.235384061671343,19.5,59.0,92.0,71.02112361825881
25,25,57.07889277132134,198.22462006521792,21.095023109728988,36.22154055254967,55.44366510251645,61.29437168288782,34.713109915419565,148.86235252742716,112.64102272262978,83.5,71.0,49.0,26.0,88.0,51.0,11.0,20.396078054371138,19.235384061671343,19.5,59.0,92.0,71.02112361825881
26,26,61.07372593840988,198.33809518093088,20.024984394500787,34.132096331752024,54.3323108288245,60.29925372672534,34.713109915419565,149.6562728387955,115.52488909321661,84.5,70.0,47.0,24.5,90.5,56.5,10.5,19.235384061671343,17.26267650163207,18.0,58.0,92.0,72.99315036357864
27,27,64.00781202322104,193.14502323383846,21.213203435596427,39.319206502675,56.32051136131489,64.28063471995279,35.510561809129406,159.70597985047397,120.41594578792295,88.0,73.0,52.0,27.5,96.5,55.5,12.5,21.213203435596427,19.235384061671343,19.5,59.0,94.0,68.24954212300622
28,28,78.02563681252464,191.38704240360684,20.09975124224178,38.2099463490856,53.33854141237835,62.289646009589745,35.90264614203248,171.74690681348528,133.5402561027947,94.0,79.0,56.0,32.5,103.5,63.5,18.5,19.235384061671343,18.439088914585774,18.0,61.0,93.0,68.06614430096654
29,29,89.02246907382428,187.18172987767795,19.026297590440446,39.319206502675,54.3323108288245,63.28506932918696,37.107950630558946,183.7879212570837,144.49913494550754,99.5,81.0,60.0,34.5,112.5,70.5,20.5,19.235384061671343,17.26267650163207,17.5,60.0,92.0,69.2314957226839
30,30,92.04890004774636,187.0721785835617,19.1049731745428,38.2099463490856,54.230987451824994,63.198101237299845,37.8549864614954,186.77526602845464,148.56984889270097,102.0,84.0,64.0,37.0,112.0,71.0,22.0,20.223748416156685,19.235384061671343,19.0,60.0,93.0,68.06614430096654
